Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	65-74	5	F	2106-3	670	96349	695.4
1999	65-74	6	F	1002-5	28	7684	364.4
1999	65-74	6	F	A-PI	511	126109	405.2
1999	65-74	6	F	2054-5	767	60463	1268.5
1999	65-74	6	F	2106-3	5230	838654	623.6
1999	65-74	8	F	A-PI	11	2555	430.5 (Unreliable)
1999	65-74	8	F	2054-5	30	3401	882.1
1999	65-74	8	F	2106-3	596	114087	522.4
1999	65-74	9	F	2054-5	59	7983	739.1
1999	65-74	9	F	2106-3	639	119503	534.7
1999	65-74	10	F	2054-5	40	3718	1075.8
1999	65-74	10	F	2106-3	183	26281	696.3
1999	65-74	11	F	2054-5	151	15899	949.7
1999	65-74	11	F	2106-3	16	4887	327.4 (Unreliable)
1999	65-74	12	F	A-PI	22	7221	304.7
1999	65-74	12	F	2054-5	624	59464	1049.4
1999	65-74	12	F	2106-3	3634	722609	502.9
1999	65-74	13	F	2054-5	620	51449	1205.1
1999	65-74	13	F	2106-3	1323	186902	707.9
1999	65-74	15	F	A-PI	178	36436	488.5
1999	65-74	15	F	2106-3	56	10142	552.2
1999	65-74	16	F	2106-3	196	38873	504.2
1999	65-74	17	F	A-PI	30	9468	316.9
1999	65-74	17	F	2054-5	620	55200	1123.2
1999	65-74	17	F	2106-3	2276	367609	619.1
1999	65-74	18	F	2054-5	169	14484	1166.8
1999	65-74	18	F	2106-3	1511	204575	738.6
1999	65-74	19	F	2054-5	15	1137	1319.3 (Unreliable)
1999	65-74	19	F	2106-3	631	114844	549.4
1999	65-74	20	F	2054-5	33	3905	845.1
1999	65-74	20	F	2106-3	517	91688	563.9
1999	65-74	21	F	2054-5	87	8253	1054.2
1999	65-74	21	F	2106-3	1110	142724	777.7
1999	65-74	22	F	2054-5	462	39309	1175.3
1999	65-74	22	F	2106-3	857	117952	726.6
1999	65-74	23	F	2106-3	305	51833	588.4
1999	65-74	24	F	A-PI	18	5167	348.4 (Unreliable)
1999	65-74	24	F	2054-5	383	37657	1017.1
1999	65-74	24	F	2106-3	819	135178	605.9
1999	65-74	25	F	A-PI	18	4514	398.8 (Unreliable)
1999	65-74	25	F	2054-5	59	8928	660.8
1999	65-74	25	F	2106-3	1104	226582	487.2
1999	65-74	26	F	1002-5	12	1196	1003.3 (Unreliable)
1999	65-74	26	F	A-PI	10	2744	364.4 (Unreliable)
1999	65-74	26	F	2054-5	520	40392	1287.4
1999	65-74	26	F	2106-3	2132	310177	687.3
1999	65-74	27	F	A-PI	14	1792	781.2 (Unreliable)
1999	65-74	27	F	2054-5	14	1926	726.9 (Unreliable)
1999	65-74	27	F	2106-3	656	154378	424.9
1999	65-74	28	F	2054-5	384	27386	1402.2
1999	65-74	28	F	2106-3	594	76625	775.2
1999	65-74	29	F	2054-5	223	18166	1227.6
1999	65-74	29	F	2106-3	1340	196087	683.4
1999	65-74	30	F	1002-5	13	965	1347.2 (Unreliable)
1999	65-74	30	F	2106-3	164	31458	521.3
1999	65-74	31	F	2054-5	16	1468	1089.9 (Unreliable)
1999	65-74	31	F	2106-3	342	61072	560
1999	65-74	32	F	A-PI	17	3357	506.4 (Unreliable)
1999	65-74	32	F	2054-5	34	3209	1059.5
1999	65-74	32	F	2106-3	391	58554	667.8
1999	65-74	33	F	2106-3	216	41372	522.1
1999	65-74	34	F	A-PI	27	9732	277.4
1999	65-74	34	F	2054-5	329	34218	961.5
1999	65-74	34	F	2106-3	1578	278918	565.8
1999	65-74	35	F	1002-5	13	3345	388.6 (Unreliable)
1999	65-74	35	F	2106-3	301	57093	527.2
1999	65-74	36	F	A-PI	102	25446	400.8
1999	65-74	36	F	2054-5	988	98886	999.1
1999	65-74	36	F	2106-3	3866	586657	659
1999	65-74	37	F	1002-5	19	2220	855.9 (Unreliable)
1999	65-74	37	F	A-PI	10	1715	583.1 (Unreliable)
1999	65-74	37	F	2054-5	554	51419	1077.4
1999	65-74	37	F	2106-3	1518	240974	629.9
1999	65-74	38	F	2106-3	115	24136	476.5
