Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
2010	65-74	37	F	2106-3	10	302367	3.3 (Unreliable)
2010	65-74	37	M	2106-3	11	265135	4.1 (Unreliable)
2010	65-74	39	F	2106-3	12	408750	2.9 (Unreliable)
2010	65-74	42	M	2106-3	17	410831	4.1 (Unreliable)
2010	65-74	47	F	2106-3	10	227963	4.4 (Unreliable)
2010	65-74	48	F	2106-3	19	678966	2.8 (Unreliable)
2010	65-74	48	M	2054-5	12	57706	20.8 (Unreliable)
2010	65-74	48	M	2106-3	21	602792	3.5
2010	75-84	1	F	2106-3	10	101523	9.8 (Unreliable)
2010	75-84	1	M	2106-3	10	72282	13.8 (Unreliable)
2010	75-84	4	M	2106-3	13	121106	10.7 (Unreliable)
2010	75-84	6	F	2054-5	13	42469	30.6 (Unreliable)
2010	75-84	6	F	2106-3	71	624886	11.4
2010	75-84	6	M	2054-5	11	28369	38.8 (Unreliable)
2010	75-84	6	M	2106-3	71	470107	15.1
2010	75-84	8	M	2106-3	11	69382	15.9 (Unreliable)
2010	75-84	9	F	2106-3	13	91057	14.3 (Unreliable)
2010	75-84	9	M	2106-3	12	63716	18.8 (Unreliable)
2010	75-84	12	F	2054-5	10	47879	20.9 (Unreliable)
2010	75-84	12	F	2106-3	41	555379	7.4
2010	75-84	12	M	2054-5	11	30776	35.7 (Unreliable)
2010	75-84	12	M	2106-3	50	449367	11.1
2010	75-84	13	F	2106-3	12	143123	8.4 (Unreliable)
2010	75-84	13	M	2106-3	17	102332	16.6 (Unreliable)
2010	75-84	17	F	2106-3	26	265381	9.8
2010	75-84	17	M	2106-3	42	187355	22.4
2010	75-84	18	F	2106-3	25	150628	16.6
2010	75-84	18	M	2106-3	22	105448	20.9
2010	75-84	21	F	2106-3	10	102321	9.8 (Unreliable)
2010	75-84	21	M	2106-3	16	71500	22.4 (Unreliable)
2010	75-84	22	F	2106-3	12	81771	14.7 (Unreliable)
2010	75-84	22	M	2106-3	12	58118	20.6 (Unreliable)
2010	75-84	24	F	2106-3	10	98425	10.2 (Unreliable)
2010	75-84	24	M	2106-3	12	70522	17.0 (Unreliable)
2010	75-84	25	F	2106-3	17	166347	10.2 (Unreliable)
2010	75-84	25	M	2106-3	21	114332	18.4
2010	75-84	26	F	2106-3	35	229003	15.3
2010	75-84	26	M	2106-3	36	166816	21.6
2010	75-84	27	F	2106-3	14	122566	11.4 (Unreliable)
2010	75-84	27	M	2106-3	11	92431	11.9 (Unreliable)
2010	75-84	29	F	2106-3	14	145409	9.6 (Unreliable)
2010	75-84	29	M	2106-3	25	106659	23.4
2010	75-84	34	F	2106-3	15	202417	7.4 (Unreliable)
2010	75-84	34	M	2106-3	18	139399	12.9 (Unreliable)
2010	75-84	36	F	2106-3	25	422715	5.9
2010	75-84	36	M	2106-3	27	296326	9.1
2010	75-84	37	F	2106-3	25	188738	13.2
2010	75-84	37	M	2054-5	10	20719	48.3 (Unreliable)
2010	75-84	37	M	2106-3	23	135448	17
2010	75-84	39	F	2106-3	36	287712	12.5
2010	75-84	39	M	2106-3	29	202838	14.3
2010	75-84	40	M	2106-3	10	63030	15.9 (Unreliable)
2010	75-84	42	F	2106-3	38	366505	10.4
2010	75-84	42	M	2106-3	37	255880	14.5
2010	75-84	45	F	2054-5	10	23450	42.6 (Unreliable)
2010	75-84	45	F	2106-3	12	87715	13.7 (Unreliable)
2010	75-84	47	F	2106-3	18	139835	12.9 (Unreliable)
2010	75-84	47	M	2106-3	23	98883	23.3
2010	75-84	48	F	2106-3	55	421792	13
2010	75-84	48	M	2106-3	45	312847	14.4
2010	75-84	51	F	2106-3	12	143976	8.3 (Unreliable)
2010	75-84	51	M	2106-3	15	105081	14.3 (Unreliable)
2010	75-84	53	M	2106-3	14	101800	13.8 (Unreliable)
